Time;GyroX;GyroY;GyroZ;Accelerometer;HeelLeft;FrontLeft;HeelRight;FrontRight
1,54765E+12;91577426;12381366;15479325;-8606034;358;406;915;470
1,54765E+12;1921782;78574724;11379547;-9504799;376;406;918;461
1,54765E+12;14905112;83356924;18992673;-9876474;417;399;918;454
1,54765E+12;-755553;21483257;20961404;-864845;403;392;914;446
1,54765E+12;-15116297;29670596;10262536;-8779144;397;394;903;438
1,54765E+12;-3438473;13178982;62168628;-9282167;342;402;892;436
1,54765E+12;-21875957;-286234;5736897;-8220971;259;402;885;439
1,54765E+12;-28187068;16001178;6323328;-8417275;318;407;868;445
1,54765E+12;121387646;109432146;35011306;-10038486;352;402;839;455
1,54765E+12;28373817;23240805;12817699;-10345288;373;398;834;461
1,54765E+12;30344296;21005037;1627694;-87234745;395;399;831;466
1,54765E+12;26935667;15788248;11805407;-8966343;449;396;835;471
1,54765E+12;16290903;8016297;7494444;-9787439;470;396;841;468
1,54765E+12;15385078;37035886;20647245;-9802542;445;402;846;464
1,54765E+12;1948311;-49916417;-2617994;-923275;446;405;858;458
1,54765E+12;37742746;-13435544;-14063863;-8919762;436;408;867;451
1,54765E+12;47165778;-17800613;-13264503;-9860884;452;412;873;441
1,54765E+12;42746603;-117844634;-47472954;-10182492;486;417;886;432
1,54765E+12;46526986;-27890362;22235494;-1030813;515;420;907;438
1,54765E+12;38381535;-101874866;32882;-9520648;530;423;912;440
1,54765E+12;28586748;-8058185;7068583;-9609751;547;421;919;433
1,54765E+12;17247343;-7579965;6749188;-10127024;590;416;925;434
1,54765E+12;22359413;-2628466;7600909;-9798443;606;420;928;431
1,54765E+12;4845034;41835543;7440338;-985306;586;417;930;427
1,54765E+12;58643064;-17976891;7494444;-9040554;624;415;932;433
1,54765E+12;-15966272;31189034;62692225;-9607557;638;409;933;441
1,54765E+12;-41465533;12594296;3181735;-94676695;651;397;935;448
1,54765E+12;-4588296;10571459;5742133;-9443306;660;379;937;455
1,54765E+12;-4737347;9506808;10000736;-9484946;635;380;938;460
1,54765E+12;-43168974;6419321;36617007;-9473349;536;402;938;461
1,54765E+12;-4652175;14084807;5523967;-9057237;369;436;936;462
1,54765E+12;-33745942;9452703;33423055;-9284886;244;469;931;460
1,54765E+12;-19160224;77667153;22235494;-9240134;259;491;924;458
1,54765E+12;-22863813;19477874;7333873;-8832851;294;500;917;459
1,54765E+12;1746202;-25220007;17976891;-8800386;294;505;911;470
1,54765E+12;20868902;-8271115;-421497;-9508304;297;506;913;473
1,54765E+12;104353234;-84840454;-9145525;-9596354;227;516;903;470
1,54765E+12;6122615;-30543262;8936086;-9814082;281;525;894;470
1,54765E+12;32114058;-3926991;6749188;-9634306;259;527;889;468
1,54765E+12;44191737;-20437805;11433652;-9153962;286;524;886;467
1,54765E+12;48991393;-97092666;45134213;-8937756;283;520;886;469
1,54765E+12;21310471;-66217795;23300145;-9292203;293;521;885;468
1,54765E+12;16716763;-30543262;6323328;-9784902;342;522;887;466
1,54765E+12;20176005;8377,5807;10527826;-9682171;377;524;892;466
1,54765E+12;25605726;1142318;10901327;-9430377;392;523;895;472
